Customer Review,Date Of Stay,Customer Rating,Owner Responded
regular new group excellent service coupled quality hold right deals end high free pick drop luxury salons complimentary bottle scotch group need,09/12,Excellent,True
went sunday brunch high expectations glowing reports sadly far normal standards service slow non attentive food mediocre run things disapointing untill hear improved attended sunday brunch,11/12,Poor,True
expect property service excellent great city centre business pleasant excellent attention fine dining italian restaurant travertino probably best meal trip outstanding food wines service,11/12,Excellent,True
5 star new worth stars check friendly room rooms felt bit outdated comfortable butler service incredible fresh icetea come treat highly efficient good quality laundry reason good rating looks building somewhat outdated room staff extremely helpful attentive club room bar special good selection drinks comfortable seating good place stay couple days provided willing spend money rooms relatively close city center gate went khan market felt bit soso area,11/12,Very Good,True
located near major sites great place tourists stay old world charm stuffy importantly staff friendly helpful food 360 restaurant good spa workout facility good massage swimming pool soso good place short stay definitely stay time travel,11/12,Excellent,True
second favourite imperial alternate hotels different visits visit 360 restaurant dinner staying somewhat tired added new pool lovely spa staff excellent friendly staying high end room suite butler included experience knowledgeable kindness newer glamorous hotels poached lot staff synonymous luxury superb service small shopping mall names like louis vuitton luxury brands miss stocked,04/12,Very Good,True
expected stay hoteland case expectations exceeding available stay stay gurgaon comparable outside gives look compact star luxury associated leave aside good better good central location locations easily accessible service super liked way restaurants placed food available morning breakfast spead varietyall inroom dining food customized suite ones taste preference fitness centre ben spacious apparently pools,09/12,Very Good,True
whilst look feel exterior lobby bit unwelcoming definitely experience service incredible feel like royalty trouble food fantastic huge variety authentic western spa superior experience room big online media needs including bedside ipod docking station bed beautifully comfortable business trip little paying id imagine expensive,07/12,Excellent,True
husband stayed 5 nights beginning end easy tours trip staff knew names day treated like royalty rooms comfortable amenities point touring leak developed room usthey called ask permission things gave suite inconvenience staff members escorted room sure restaurant 360 excellent breakfast brunch fresh delicious try yogurt plentiful pool bring towels set chair provide frozen grapes water need respite busyness highly recommend,10/12,Excellent,True
arriving airport driving rush hourthis haven appears long drive edged manicured edges trees beautifully designed modern building stepping foyer greeted smile bowl roses light foyer stark white marble beautiful bright red ball carnations stunning staff best struck polite obliging obviously took pride tasks room enormous like small flat bathroom superb spacious double hand basins outlook reflection pool bright blue reflect silver glass building contained restaurants foyer 5th floor end similar building,11/12,Excellent,True
having come mumbai view slums bedroom window like going world new world away mumbai far cleanliness roads traffic definately half live lapped service world decor modern fantastic food exceptional security guard floor perfect trouble selecting pillow choice seven brain strain,10/12,Excellent,True
expensive nice probably nice merit cost extras real ripoff 10 dollars beer 25 dollars day internet wifi free day age indian food fantastic,11/12,Very Good,True
welcome trip amazing country think treat new great stop tour staying group hotels beautiful greeting received perfect concierge lovely helpful interested journey room amazing suite plenty room looking golf course yes golf course breakfast perfect great choice friendly staff dinner restaurant wonderful think staff stay enjoyable beginning looking forward stop,09/12,Excellent,True
loved staff location service food attention individual preferencethe staff generous thoughtful surprised delighted woudl heart beat youve dreamed star luxury love indian food like pampered like taken care youve simply got save,10/12,Excellent,True
27 october 2012 business trip combined f1 grand prix exceptional customer service smile rooms classic clean bed comfortable room 510 5th floor overlooked pool golf course minutes arriving knock door butler arrived drinks wish serve need hour great buffet breakfasts beautiful spa comfortable lounge bar,10/12,Excellent,True
impressed ive traveled bit 5 star properties experienced caring guest rooms nice view bedrooms pleasant trades hustle bustle serenity golf course forest trees service compels write favourable review staff feel like birthday everyday stayed ordered room service meenakshi room dining surprised complimentary kulfi dessert day fell ill staff went way secured good cough medication provided ample cough drops allow participate meetings minimal,10/12,Excellent,True
opportunity stay oberio mumbai kolkata past meant stay oberio new obviously expectation went soring high didnt exactly live oberio old property places comes evidently ambiance décor service mark par best industry like comment spa oberio interesting close open pool enjoy good steam shower food nice tried buffet satisfied offerings,10/12,Very Good,True
visited october 2012 ive traveled world far best stay ive experienced mastered meaning customer service perfectlyscented interiors signature jasmine scent unparalleled care love rooms gorgeous perfectly kept immaculate food die hands service shared luxury hotels world bravo reason return,10/12,Excellent,True
oct 19 checked new 1030am warmly received main door whisked away room 542 check formalities completed hassles waiting lobby excuse room readycheck 2pm etcetc room spacious immaculately clean facing golf course bathroom clean good size continental breakfast served immediately house smile touched prayer rug islamic compass qibla indicator table stayed hotels decades business trips world experienced kind thoughtful warm gesture buffet breakfast lavish bar comfortable,10/12,Excellent,True
recently stayed night business fantastic experience arrived del early morning driver waiting greet right time staff member airport check okay sending way driver car clean driver appropriately talkative needed surprised fact morning room cleaned ready desk staff escorting room handling entire checkin process time rest day consisted working fitness center eating buffet breakfast generally relaxing day trip agra week,10/12,Excellent,True
stayed business excellent respects especially business facilities hotels wrong usual exceptional levels service accustomed indian hotels ive stayed leela imperial little sets apart 3 hotels service amenities infrastructure notch,09/12,Excellent,True
excellent central service exceptional staff continuously trying attentive anticipate needs location central perfect highly recommend,09/12,Excellent,True
staying 1998 reason staff reliably courteous rooms crisp comfortable restaurant bar required long flight working day staff star board,10/12,Excellent,True
chose special birthday treat country weve wanted visit love indian food touch arrived wanted book cooking experience spice tour promised birthday remember amazing start finish way starters lucky upgraded suite size apartment treat cake bottle wine waiting dining area arrived check easy carried room bed comfortable shower room right mona arranges experiences clients came day wed eaten breakfast,10/12,Excellent,True
stayed twice summer mom taken aback sheer excellence service comes ease team having dined occasions decade got try suites summer suites lush green gold course views warm interiors impeccably maintained service second far indias finest business finest sure stay competition arrogant staff rude managers decided left wondering oh took long switch loyalties salute team pushes standards higher higher,09/12,Excellent,True
frequently travel business recent stay new confirmed finest hotels service excellent butler retrieved items dead night gym nice book room overlooking golf course pool great view,10/12,Excellent,True
review going quality rooms amenities new naturally superb property lovely imperialindia ambiance mention couple things matter location perfect trip right middle city amazing lush green park surrounding dont feel hectic beat view room incredible especially enjoyed sunset pool area gym clean comfy spa terrific write astonishing service experience guest travel times year business trips,10/12,Excellent,True
nice enjoyed stay italian superb breakfast good staff helpful nice enjoyed stay italian superb breakfast good staff helpful nice enjoyed stay italian superb breakfast good staff helpful nice enjoyed stay italian superb breakfast good staff helpful nice enjoyed stay italian superb breakfast good staff helpful nice enjoyed stay italian superb breakfast good staff helpful,09/12,Excellent,True
stay new lovely property room rightsize amenities comfortable bed temperature controls clean good work lighting night lot natural light day excellent breakfast buffet staff excellent greeters drivers airport friendly desk knowledgeable concierge efficient unobstrusive cleaning staff warmth friendliness felt natural honest liked fact encourage individual gratuities suggested wanted leave tip leave desk staff share eliminated pressure constantly tip people assisted stay,08/12,Excellent,True
hi stayed new night september centrally located wow factor hotels service exemplary food tasty business best centrally located regular stayed raj udai vilas come close yes feel staff courteousness friendliness warmth actually pampers soooo cool work visit liked paid got,09/12,Very Good,True
stay new delightful stay staff fulfilled kinds small big request expected fixing mishandled baggage chef mr surinder singh paying attention extra demands choicest food routine menu arranged rajasthani gujarati maharashtrian dishes preparation simply delicious definition customer delight redefined look forward stay,09/12,Excellent,True
want best come know itthey feel like royalty staff friendly eager helpthey care everythingthe food great parlour amazing,09/12,Excellent,True
stands stay new dehli outstanding service particularly breakfast buffet trip stayed nights dehli moment arrival encounter employee met pleasure chefs breakfast went way create culinary delight ethnic food north south food husband enjoy rooms comfortable clean size represented typical city hotels stood service,08/12,Very Good,True
moment entered exceeded expectations especially staff way gesture people namaste room booked company gave visiting card changed dr bhawani kept calling feels good listen having insisted way room neat great interiors inroom service great male female service staff polite good loved stay totally,02/12,Excellent,True
moment entered exceeded expectations especially staff way gesture people namaste room booked company gave visiting card changed dr bhawani kept calling feels good listen having insisted way room neat great interiors inroom service great male female service staff polite good loved stay totally,09/12,Excellent,True
exactly architectural classic outside inside brilliant rooms comfortable wood panelled bathrooms sort getting bit old bit upgrade external areas good condition bar bit chintzy pleasant breakfast buffet absolutely excellent pool spa area probably best bit nicely landscaped wellstaffed service good attentive times times want asked need assistance day location good new far cab old red fort definitely recommend,08/12,Very Good,True
wonderful old world charm beautifully green setting new topped super service service 360 restaurant outstanding stayed couple nights host treated like regular warmly greeting morning service great great place relax buzz activity lobby keeping things interesting,08/12,Excellent,True
lovely place premium service times point bit overwhelming nice feature tip end distributed staff recognize especially helpful sure check view deck floor food reasonably good bit disappointed breads fruit breakfast dinner main restaurant lovely pool wonderful gym soso narrow set rooms affords little privacy attendant particularly helpful ignored tips come helpful limited general place,07/12,Excellent,True
currently buisiness meeting happened visit 30 years visit cup coffee early 80s studying time best luxury hotels pleasantly surprised decades kept high standards aspect associated luxury surpasses newer hotels today,08/12,Excellent,True
lots hotels world hás extraordinária facilities superb service large çrew dedicated serve customers concentrated needs anticipate everybody hás natural smiling há concentrated amazing,08/12,Excellent,True
stayed days business rooms clean food prepared number occasions came short star trying brand fivestar destination newly renovated restaurants fitness center exceptional rooms dated poor amenities ive stayed oberois needs significant renovation consistent brand,08/12,Average,True
known new best luxurious dissapoint service attentive times staff excellent lobby restaurants good rooms good 5 stars bathroom room small fine person id hate rush accompanied restaurant expensive paid 3500 sunday buffet champagne steep restaurant service attentive little slow lack advertised prices buffet little anoying overall good experience little short expecting,08/12,Very Good,True
visited children aged 6 8 small room extra bed appreciated special attention gave children small bathrobes excellent buffet breakfast nice indoor pool nice safe quiet haven busy city,12/11,Excellent,True
short business trip stayed nights enjoyed older look good service bit far downtown good whiskey selection plus overall good stay stay,06/12,Very Good,True
went anniversary best place staythere service awesum treated firstly champagne beautiful cakeit worth staying dere best hospitality,02/12,Excellent,True
started week tour rajasthan agra booked group good things staff general arranging trip amrita office extremely easy patience professionalism changed schedule times draft mail replied quickly efficiently politely rang arrival chance thank person considering sort trip certainly consider exotic vacation package website expect big city star plush lobby spacious rooms excellent gym machines big selection free,08/12,Excellent,True
oldest luxury hotels new rooms oldfashioned colonial feel good amenities service offered outstanding typical group good choice restaurants,07/12,Very Good,True
business efficient professional decent fb outlets good business centre nice gym attached belvedere making local visiting businesspersons rooms fine remarkable comfortable,06/12,Very Good,True
stayed nearly 3 weeks business trip monsoon season best time visit staff power stay pleasure look humayuns tomb monuments room situated faces golf club looks landscape green lots bottled water peelable fruit room night drink staff bar remembered liked drink served breakfast greeted day food wanted arrived asking trouble day staff,07/12,Excellent,True
travelled business stayed 3 nights perfect ask wakeup ask like tea coffee right knock door butler serving choice drink room service excellent order sandwich way served makes feel pampered bed wonderful menu pillows lighting room good particular annoyed badly lit rooms overall wonderful experience definitely stay,07/12,Excellent,True
oasis massive busy city loved returning busy day service levels simply best rooms restaurants excellent main lobby bar good place meet people unfortunately didnt use pool area cool visit,12/11,Excellent,True
truly fine great service comfortable rooms restaurants excellent location convenient ride new sites service especially concierge property looks golf club door guests play hole course private club told year waiting list member 18 hole club wandered pro shop buy golf souvenirs items purchased bag called concierge desk help retrieve missing item course sent staff member course pick missing item request room,07/12,Excellent,True
great typically excellent service grounds pool spa nice 360 restaurant fantastic highly recommended small flaw need better soundproof doors elevators loud night impressive stay,06/12,Excellent,True
oberois great hotels likes shangri la arrived night woke sounds birds opened shutters surprise room looked looked like forest turns gold club green city traditional property think colonial gentlemens club parts restaurant spa ultra modern food excellent special menu designed body types basically fat normal wasnt indian food featured lot salads felt cleansed righteous gym equipped indoor pool 2 outdoor pools want run gate 1 mile away connaught place 3,07/12,Very Good,True
fabulous area good nice time staff helpful food nice rooms spacious classy overall enjoyed stay certainly best place certainly come stay time suggest wants taste best,12/11,Very Good,True
returned 10 day trip pleasure staying nights new ddelhi think staying staff bend backwards accommodate clients spotless room perfecti liked free wifi wasnt shocked pay let easy set high standard disappoint ajurveda treatments spa transport better place relaxed treatment luxury specialist mona introduced entire existence stay best experience recommended itinerary,07/12,Excellent,True
stayed nights pros liked location close lot sights friend wanted visit need taxi car driver walkable city checkin reception staff excellent staff dedicated customer service excellence beautiful set lush green gardens convenintly locatd heart indias capital cityacres land service excellent,06/12,Excellent,True
stayed nights pros liked location close lot sights friend wanted visit need taxi car driver walkable city checkin reception staff great friendly warm quick efficient property nice nice gym especially cardio equipment think area free weights located extremely cramped concierge great cons wasnt blow away restaurants ok great looking great place try buhkara itc lamb die,06/12,Excellent,True
new gurgaon truly finest experience encountered service outstanding intrusive accommodations lovely dining experiences superb excellent staff dedicated customer service excellence,07/12,Excellent,True
th best 5 star new convenintly locatd heart indias capital city oberois minutes away khan market teh city center beautiful set lush green gardens acres land service excellent prompt efficient bearing staff trained response request couteous prompt breakfast contemporary coffee shop fantastic spread huge enjoy staying,06/12,Excellent,True
excellent quality right rooms equipped nice old world charm staff excellent breakfast dinner 360 restaurant good good variety indian western foods kevin 360 courteous professional manager kind friendly offering shopping tips gym nice excellent staff,06/12,Excellent,True
worst experience star food good uncomfortable night sleep disturbed 430 faulty telephone instrument making noises regular intervals operator wouldnt answer phone ac control panel noisy ear buds kept bath seals bottles mini bar broken dont expect 5 star,12/11,Poor,True
stayed 6 nights business having arrived new international airport 2300 quickly immigration puts heathrow shame baggage greeted arrivals hall driver bearing room package included breakfast airport pickup swiftly taken airconditioned limousine having treated en route cold flannel bottle ice cold water journey took 30 minutes allow 4560 minutes day arrival surprised high level security gate closed 4 security staff outside inspected car including boot bonnet having entered,06/12,Excellent,True
stayed 4 nights best service stayed face travel 40 times year come ehre new,06/12,Excellent,True
love lobby wonderful place explore lobby little bit notice great piece art end lobby amplifies overall charm lot situated bit far airport thats rest pros hospitality service expect breakfast superb things surrounded foreign tourists adds charm need literally comfort level room high youll feel relaxed hectic day food awsome gym great place work morning services highly impressive great experience,11/11,Excellent,True
ok love hotels love service gracious attitude guests love service ofcourse rooms old world charm like actually fan contemporary interiors exception ofcourse food brilliant,06/12,Excellent,True
got plane mumbai 12noon spa 2 having oil massage swim fabulous pool fantastic service pool hair dresser bathrobe bathing suit shampoo blow dry went wonderful restaurant little shopping stores finally friend ended evening bar night cap place lovely little dated high standard fantastic place,03/12,Very Good,True
excellent quality right speedy checkin escorted room greeted welcome drink snack plenty gym couple pools 3 restaurants use stay staff keen impress high quality hotels area happily leave requested good business facilities wifi cheap use nice great views golf course rear,05/12,Excellent,True
lives amazing rooms service dining comfort superb staff view breathtaking sites views amazing facilities abundant works senses visit going,01/12,Very Good,True
pleasant grand public areas rooms little dated tired high international standard located golf club ensuring fantastic green view room right property little way want things walk heat closest subway staff service impeccable staying business oppose leisure,06/12,Excellent,True
pleasant place nice service room service helpful room spacious luxurious,10/11,Very Good,True
checked late night group staff able handle groups managed mix ids luggage bit unprofessional rooms nice bathroom door closed u r taking shower steam alarm superb breakfast definitely best eggs benedict world,06/12,Excellent,True
lovely excellent staff good restaurants nice spa overall great stay,05/12,Excellent,True
good chain good centre things able walk sightsthe service usual par syaff focussed committed enjoyed eating breakfast particular,02/12,Excellent,True
lovely centrally located met airport transferred luxury car lovely staff friendly indoor door pool fabulous room great good view golf course breakfast good dinner italian restaurant enjoyed stay,05/12,Very Good,True
staff friendly helpful restaurants served selection world cuisines drinks meal offered free cooking high standard enjoyed italian food room little small felt needed updating situation fairly central sights humayuns tomb foot good stay overall,10/11,Very Good,True
room small located wrong road motorway facing window expect worldwide reputation bad service good staff helpful weak point indian restaurant swimming pool beautiful garden,05/12,Average,True
havent stay frecuent costumer restaurant 360 tell overall opinion new location excellent 10 min humayuns tomb 15 min lotus temple 2530 min gate cannought place 3540 min old golf course service outstanding helpful recognize giving warm welcome drink courtesy asking took long come 3 weeks dinner 360 good restaurant serves indian continenal sushi bar order 360 roll scallops togarachi salmon tuna sashimi drink warm sake,06/12,Excellent,True
word street new upgradei sure rooms cutting edge modern place style thing makes great place stay staff excellent goes 100 right time way correct smallest thing thats gone wrong beers cold wasnt apologies colder charge plus taste owners daughters wine australia paper restaurant herald tribunes manager shots shop oneand gym equipped pool big good swim room equipped,06/12,Excellent,True
arrival staff bit disorganised tonnes bags fair turned 2 families loads stuff charming helpful rooms adjoining adults kids clean comfortable spacious pool area bit odd pool apparantly actually swimming confused kids right good clean food excellent restaurants bit smart kids opted room service evenings breakfast feast real treat,04/12,Very Good,True
asked organise car pick airport pure luxury moment met representative airport wholly unprepared heat fantastic air cool towels spring water car welcome arrived little shell shocked long flight ireland soon arrived treated like royalty brought straight room 8am check usually isnt 2pm didnt check reception brought straight rooms room perfect breakfast best service fantastic staff helpful questions provided free,05/12,Excellent,True
old rooms little tired service simply outstanding push button bedside service staff door 2 minutes asking need executing rapidly staff right property fantastic attentive quick act need gym spa good massage little pricey excellent small event ran smoothly food superb overall great stay away madness,05/12,Very Good,True
trident new beautiful expansive lobby gated grounds facilities propertyspa restaurants nice coffee bar bakery assortment high end shops like gucci hermes rooms exquisite,04/12,Excellent,True
diving long trip demanding patience lack comfort special provide great service great food excellent accommodation efferent business facilities great spa fantastic pool rewarding experience,12/11,Excellent,True
5 star hotels forest overlooking golf course centre major capital close gate 3060 minutes airport service immaculate unlike hotels clear notices rooms saying individual tipping encouraged boutiquey feel rooms large internet cheap old plugs work nice lounge breakast areas interiors old colonial want real colonial feel try imperial instead complete victoria cross bar,05/12,Very Good,True
stayed long weekend 7 friends october year sorry late review start negatives arent arrived arranged rooms staying long flight uk like extremely long 15 minute wait got room keys retrospect tired felt groggy minded wait views fantastic reception vast woodland positives welcome fantastic received leis bindis staff traditional dress stepped car room decorated mahogany finish theyd prepared birthday cake friend,10/11,Very Good,True
bit junkie dont need luxury stay enjoyable like unique wont unique like luxury hotels stay enjoyable airport pickup pool great stayed night great pool relax end tripindia taxing needed night decided request movie rang butler nice touch asked like popcorn movie nice touch dont know closed soon renovations musty smell needed,04/12,Excellent,True
planned 17 day stay properties started new big mistake originally wanted new leela person planned trip said better arriving amanpulo palawan islands coming going beautiful old musty desperate need entire overhaul closing 18 months hated room switched suite overlooking pebbled roof workman worn old musty smell finally ended suite big tub black cracks gave stained pillows guide took sari daughter place shouldnt room manager,03/12,Poor,True
stayed family 4 kids aged5 9 begining april year rooms accomodated 360 restaurant excellant food choices bit boring dining nights row room service good pricier restaurant ordered pizza getting late agra best pizza delivered room portable oven wheels ensuring fresh hot outdoor pool ok heated beware daughters said bird poo near vents peacocks trees near pool evenings staff great effort children mealtimes overall family stay,04/12,Excellent,True
new solid luxury blends tradition contemporary design service impeccable moment pick airport feel service standards truly high rooms comfortable great views dehi golf course monuments like humayuns tomb decoration rooms thend traditional premier rooms bigger ones upper floors facing swimming pool quieter areas recently refurbished look great modern design twist spa swimming pool area 360 restaurant food general good loved 360 restaurant modern design surrounded greenery huge city,04/12,Very Good,True
attentive staff rooms quiet service,04/12,Excellent,True
admit obsession group mesmerized ability execute perfection location despite fact different loved location wonderful lap pool great gym facilities attentive staff wonderful little shopping area didnt discover second day work ate night 360 restaurant feel strange awkward staff food time deliciousand restaurant people watching check patisserie wonderful cakes fashioned shapes handbags leboutin shoes beds pilllows offer best sleep possible want morning,04/12,Excellent,True
best experiences little things matter care,04/12,Excellent,True
building actually old interior beautifully service impeccable upgraded mini suite presented complimentary bottle wine fruits nice touch,04/12,Excellent,True
stayed nightsand airport greetingo airport goodbye perfectnothing problem staff friendly polite feel specialyes rooms little dated whatthe public areas lovely new pool area knockout delighted amazing staff butler restaurant reacted request place smalls gorgeousoberoi sets service benchmark choice visits,04/12,Excellent,True
beautifully appointed comfortably game rooms appointed little small arguably dated public rooms modern funky liberal scatterings tasteful art staff service outstanding dining good gets opinion drinks little pricy paying drink offer tips wont disappointed loved,04/12,Excellent,True
right word absolutely delightful landed new airport terminal early hours morning luxurious s class merc driven behaved chauffeur took time sameer kaul duty manager took upstairs room inroom checkin got time catch sleep embarking meetings day stay short barely 24 hours unforgettable way highly energetic people like ranjit nalwa parikshit bajaj ramandeep kukreja sheena tandon team members took special care going ask management time member staff posted know simple,04/12,Excellent,True
perfect location heart trained staff good beds fresh flowers day need space smokers preferably breakfast served outside drinks bars,04/12,Very Good,True
stayed different occasions truly beautiful lovely place stay im writing chat horrific reservation process recently called ask book room november told november far away calendar need send email fair email promptly answered details rooms rates followed straight away phone ask questions email went pear shaped agent phone helpful asked book rooms host wife 2 year old month old nanny book suite host agent told,04/12,Terrible,True
wake actually dressed man woman knocking door talk service business amenities great floor butler restaurants good elegant journeys booked loved hotels,04/12,Excellent,True
bustling city recommend people like excellent grace city world note caution beware drinks prices bar 10 pint stella,04/12,Very Good,True
number places love visit look drink tap water taps showers salads ice cubes risk fall ill certainly clean water sheraton completely clean water filtrage showers means accidentally drink water shower fall ill skin feel pasty week showering unclean water sound overfussy beautiful respects individual focussed food catering elegant surroundings water wins,11/11,Excellent,True
recently went holiday stayed best hotels stayed surroundings beautiful stay memorable level service received level staff stay comfortable special english impeccable staff took time converse learned waiters spent break talking answering questions life service staff friendly helpful went extra mile soon felt like home hesitate stay,03/12,Excellent,True
referred tripadvisor comments past reviewed fact registered site explicit purpose reviewing oberoiits good stayed week march work getting absolute nightmare flights delayed airline lost luggage didnt arrive new 330 morning point travelling 26 hours deliriously tired thing went right service provided provided transport airport reassuring given troubles arriving immediately arrival obvious customer service seriously learning lost luggage,03/12,Excellent,True
stayed taj lately colleague recommend switch big mistake annoying thing happened coming room neglected chain midnight turning light waking good thing jet lagged trying recover told reception morning ask investigate news evening reask following morning informs maid service gone wrong room sorry offer compensation hotels offered meal effect experienced lots smaller annoyances like coffee room properly replaced room service,03/12,Average,True
recently stayed new think great level service superior spa amazing recommend balanese massage pools gym rooms food dining room great visiting taj mahal new gladly lunch reservation oberor agra hard,03/12,Excellent,True
located visiting new 10 minute walking distance humayans tomb clean lovely rooms floor butler available answer need 90s week pool great delight towels cool drinks suntan lotion provided free charge great breakfast selection watermelon juice yum,03/12,Excellent,True
spent 2 nights new upgraded bedroom suite spacious bathroom small restaurants service high quality 6 highend shops use sundries store theyll need,03/12,Excellent,True
stayed 3 times 6 months liked better visit rooms decent size pool facing room 2 times lovely view greenery birds food decent coffee house western indian japanese food offer chinese restaurant excellent gym good range equipment spa offers superb treatments service hair salon good stylists request business centre spacious free yoga sessions 7am 8 garden area yoga sessions place tranquil peaceful haven centre great service particularly spa area remembers visit highly recommend,03/12,Excellent,True
staying delhis luxury hotels decided need look returned expansive modern lobby roomy deliciouslycomfortable bedrooms going additionally ive staff unfailingly warm kind helpful sure theyre paid way hotels reason staff step feel completely welcome cared important particularly single woman traveling loccatioin near dazzling lodi gardens incredibly convenient friends travel send,01/12,Excellent,True
perfect fit business traveler business meetings need need car service use 80 hour toyota camry room inn extra power outlets chargers desktop room nice size spotless day laundry service 2 nice restaurants coffee shop exhalent bakery premises nice big bar gym latest equipment spa hour massage makes different stressful busy day relax atmosphere service perfect,01/12,Excellent,True
stayed different times 2011 great experience best service stayed renovation im sure managment knows hope dont changed quality service taipan great chinese restaurant lobby bar relaxing great martinis service 360 excellent quickly figured liked large cup coffee morning showed day having ask yes like stay,12/11,Excellent,True
level service excellent case went expectations personal matter deal concierge staff absolutely fantastic conveyed thanks want post trip advisor away home makes difference world goes bat pleasant stay lovely pool good food excellent sleep quality,02/12,Excellent,True
stay reasons apply grew going swimming pool child living old fashioned charm classic service good facilities restaurant rooms unfortunately new need renovation bed comfortable location extremely central highly recommended going,02/12,Very Good,True
look old inside match modern new counterparts staff courteous times misses gatekeeper entry questionable iconic food good,02/12,Very Good,True
rooms bit small comfortable slow elevators drying peak overall good quality,03/12,Very Good,True
different properties stayed wooden ambience thought place looked bit old fashioned yea old world charm especially restaurant floor remember bathroom cramped place bit modernasation staff truly courteaous treat guests need slightly rewamp place,02/12,Average,True
husband booking car driving didnt time shop compare originally booked business associates habitat centrei tell cried saw happen driver told close returning udaipur knew safe bet arrived told room ready minutes escorted bar ordered tea came lovely service came room said charge tea service nice touch room nice bathroom small beautiful hard wood breakfast choices,02/12,Excellent,True
stayed oberoinew week january beginning pick limousine airport reception breakfast ordering menu included room price pool gym different restaurants international cuisine definitely best hotels new excellent class service opinion worth higher price rooms average class hotels compared international standards room doesnt face golf coursepool noisy facing main road center traffic starting early morning 6 hear doorman calling taxis car park,01/12,Very Good,True
chain hotels notable excellent service exception hotels categorised veering business leisure opinion look agra jaipur luxury pleasure grounds created new definitely directed business traveller criticism hotels facilities high class service discrete charming food good hotels adverse serving bacon eggs comes separately usually eggs eaten remember bacon eggs occurred kolkata separately eggs ordered replacement,02/12,Excellent,True
good news bad news good news right taj mumbai beautiful magnificent building bad news taj rooms better room service people cleaners better reception office staff 100 better customer orientatated engaging serving staff wholly professional cater people serve obviously care compared disinterested unprofessional ladies sort difference muddle food excellent deserves special praise taj point rest seek future travels recommend reserve clive dee weatherley,02/12,Excellent,True
new wonderful midst chaos new service unsurpassed staff continually looking ways stay comfortable facilities clean comfortable food outstanding rate higher,02/12,Excellent,True
55 checking inout extremely efficient hassle free signature required room 45 room extremely laid furnished sort expect 45 ambiencegeneral older style colonial style property comfortable classic stely large lounge large comfortable reception areas food 45 breakfast good selection buffet items selection hot plated ordered required 45 dinner wide selection dishes covering international asia cuisine dinners plates appealing 45 beerswines good selection choose 55 pool try certainly looked welcoming large clean guests,01/12,Excellent,True
staff highlight monthlong trip seasoned traveler received courteousness received people like karishma hotels lobby attendants went way help daughter needed wanted city looking visit foreign place makes feel home choose,01/12,Excellent,True
actually stayed locals dined continue dine multiple times month travertino 360 taipan patisserie delicatessen far best sushi italian chinese doughnuts country open sandwiches delicatessen die chef augusto sushi rivaled country far better wasabi service bad lives brand dim sums taipan finest house ming taj dont compare taipan far superior older restaurant place glitterarty continues rub shoulders evening visited friends rooms rooms old world,01/12,Excellent,True
new compare property got business feel lack charm hotels rooms small needs renovation food good dinner 360 good breakfast buffet extensive,01/12,Average,True
stayed 6 hotels january2012 seasoned traveler tell overwhelmed facilities greetings entered continuous excellent service caring staff restaurants excellent food service spa facilities large rooms convenience fantastic experience served enhance pleasure travel bravo entire group teaching staff right way entertain guestsi told mr sir genius,01/12,Excellent,True
concierge staff helpful tour suggestions helping delayed luggage,01/12,Excellent,True
100 words explain luxury fecilities speciality security arrange ment stayed 12 nts jan 2 jan 13 2012 poshmy room perfectthe breakfeast buffet fabulous restaurants excellent dinner breakfast room super clean comfortable ample storage unpack set nice tv great pressure shower head breakfast icing cake,01/12,Very Good,True
delhiis classic 5hotelset posh suburb delhii stayed 3 nts jan 12whilst attending trade fairdespite impeccable staff surroundingssomething missingthere atmosphereit poshmy room perfectthe breakfeast buffet fabulousthe area missing feeling funthere wine bar felt like modern art gallery museumthe bit isolated like ramble shopeat nearbyalso security gates bitwhitehouseall bit stuffy,01/12,Very Good,True
stop right perfect business leisure travelers alike amenity want restaurants excellent dinner breakfast addition concierge extremely helpful recommending restaurant outside loved definitely look stay time new,12/11,Excellent,True
yes place pricey got pretty good deal hotelscom ended spending glorious nights xmas 2011 service checkin personal butler service breakfast check welcome greeting door amazing flawless smiles friendly conversation feeling encroached room super clean comfortable ample storage unpack set nice tv great pressure shower head breakfast icing cake delicious order omelets buffet die come second,12/11,Excellent,True
inlaws husband lovely 3 night stay rooms clean nicely appointed business center calm quiet truly place conduct business work necessary typical indian tourist fashion feeling ill time reached new ordered room service waiter setting table meal overheard telling husband felt feverish informed doctor volunteered 11pm doctor arrived relatively quickly agreed thank god 1 day antibiotics feeling like bit ill ate 360 food lovely,12/11,Excellent,True
stayed 5 nights business room immaculate comfortable view special mainly look busy street service amazing food good plenty areas business conversation informal meetings,11/11,Excellent,True
makes feel like home need carefully looked attentive staff knows day addresses amazing taipan 360 fabulous restaurants rooms comfortable nice view adjacent famous golf club great location people place stay time,12/11,Excellent,True
wasnt sure quality exterior photos pleasantly surprised helpful service excellent food nice rooms recommend definitely stay,12/11,Very Good,True
stayed night end 9 day stay solid 4 star impeccable service breakfast buffet wonderful especially want western breakfast fare spa great course traveling kids know adjoining room floor,12/11,Very Good,True
new stop family trip dec 17 27 2011 checked requested adjoining rooms available day staff upgraded rooms suite adjoining room girls beginning end staff bent backwards accommodate needs wants thouh rooms little outdated highly recommend looking place stay new,12/11,Excellent,True
